ID,Name,Designer,Link,Description,Image,Materials,Code,Width,Depth,Height,Seat Height
43,Kelly E,Claesson Koivisto Rune,https://www.tacchini.it/en/https://www.tacchini.it/en/armchairs/kelly-e/,"Contours and color. A minimalist celebration of clear, rounded contrasts. Taking inspiration from the artistic vision of Ellsworth Kelly, this is a",https://www.tacchini.it/wp-content/uploads/2017/11/KellyE-84.svg,Internal frame: cold foam with metal inserts.; Base: tubular metal base Ø 16 mm. Powder coated painted or chromed.; Base:,Cod.,70,70,80,81.0
44,Isola,Claesson Koivisto Rune,https://www.tacchini.it/en/https://www.tacchini.it/en/armchairs/isola/,"In waiting spaces, people naturally tend to assume a relaxed posture, particularly while using their computer, laptop or smartphone for work or to pass",https://www.tacchini.it/wp-content/uploads/2017/11/Isola-96.svg,"Internal frame: cold foam with metal inserts.; Base: tubular metal base Ø 18 mm. Powder-coated painted or chromed.; Upholstery: non removable cover.; Side table: little side table 385,7 × 347,3 mm, thickness 20 mm in the middle, 25° inclination.; Base:; Side table:",Cod.,118,118,86,5.0
44,Isola,Claesson Koivisto Rune,https://www.tacchini.it/en/https://www.tacchini.it/en/armchairs/isola/,"In waiting spaces, people naturally tend to assume a relaxed posture, particularly while using their computer, laptop or smartphone for work or to pass",https://www.tacchini.it/wp-content/uploads/2017/11/Isola-96.svg,"Internal frame: cold foam with metal inserts.; Base: tubular metal base Ø 18 mm. Powder-coated painted or chromed.; Upholstery: non removable cover.; Side table: little side table 385,7 × 347,3 mm, thickness 20 mm in the middle, 25° inclination.; Base:; Side table:",Cod.,118,118,86,5.0
45,Glide,Monica Förster,https://www.tacchini.it/en/https://www.tacchini.it/en/armchairs/glide/,"The inspiration for Glide came from observing nature, the constant, flowing transformation from one state to another, like snow melting in springtime. The",https://www.tacchini.it/wp-content/uploads/2017/11/Glide-92-1.svg,"Internal frame: rigid polyurethane, flexible polyurethane.; Base: tubular metal base Ø 16 mm. Powder-coated painted.; Upholstery: non removable cover.; Base:",Cod.,106,106,65,61.0
46,Mayfair,Christophe Pillet,https://www.tacchini.it/en/https://www.tacchini.it/en/armchairs/mayfair/,"Compact and curvaceous, the Mayfair collection has a unique and distinctive linear aesthetic, like a single curved leaf on the outside, and pleasingly",https://www.tacchini.it/wp-content/uploads/2017/11/Mayfair-93.svg,Internal frame: cold foam with metal inserts.; Padding: polyurethane foam seat cushion.; Upholstery: non removable cover.,Cod.,64,64,69,82.0
46,Mayfair,Christophe Pillet,https://www.tacchini.it/en/https://www.tacchini.it/en/armchairs/mayfair/,"Compact and curvaceous, the Mayfair collection has a unique and distinctive linear aesthetic, like a single curved leaf on the outside, and pleasingly",https://www.tacchini.it/wp-content/uploads/2017/11/Mayfair-93.svg,Internal frame: cold foam with metal inserts.; Padding: polyurethane foam seat cushion.; Upholstery: non removable cover.,Cod.,131,131,74,82.0
47,Parentesi,Pietro Arosio,https://www.tacchini.it/en/https://www.tacchini.it/en/armchairs/parentesi/,"Its name means parenthesis: a simple, effective description of this collection, with its clean, essential, curved lines. The armchair revisits a classic,",https://www.tacchini.it/wp-content/uploads/2017/11/Parentesi-01.svg,"Internal frame: birch plywood 18mm thick with elastic belts.; External back frame: shell in birch plywood 9 mm, which can be finishes aluminum, wengé or fully upholstered. The sofa is available only with upholstered back.; Padding: differentiated - density polyurethane foam.; Base: aluminium feet.; Upholstery: non removable cover.; Base:",Cod.,80,80,80,65.0
48,Jacket,Patrick Norguet,https://www.tacchini.it/en/https://www.tacchini.it/en/armchairs/jacket/,"Drawing evident inspiration from the fashion world, Jacket armchair now appears in a renewed version, with revamped sartorial details and new colours for",https://www.tacchini.it/wp-content/uploads/2017/11/Jacket-97.svg,"Internal frame: seat in poplar plywood 18 mm with elastic belts.; Padding: polyurethane foam for the seat cushion, feather for the backrest cushion.; Base: tubular metal base 30 mm thick powder-coated painted.; Upholstery: fully removable cover.; Base:",Cod.,86,89,80,79.0
49,Moon,Pietro Arosio,https://www.tacchini.it/en/https://www.tacchini.it/en/armchairs/moon/,Moon is an armchair with a uniquely curvaceous and dynamic shape. The special production process creates a swivelling polyurethane shell that forms a,https://www.tacchini.it/wp-content/uploads/2017/11/Moon.svg,"Internal frame: rigid polyurethane and resin cover.; Base: metal plate on the bottom of the armchair with a metal swivel piston, covered by rigid lacquered polyurethane.; Upholstery: non removable cover.; Base:; Suggested upholstery: Special Moon leather selection",Cod.,183,83,5,73.0
50,Costela,Martin Eisler,https://www.tacchini.it/en/https://www.tacchini.it/en/armchairs/costela/,"Tacchini is delighted to reissue Costela by Martin Eisler, an icon of Brazilian 1950s design. An elegant yet informal armchair. With its sensual",https://www.tacchini.it/wp-content/uploads/2019/06/Costela-01.svg,Structure: open pore ash slats in various colors. Metal base Ø 20 mm painted T07.; Padding: differentiated-density polyurethane foam.; Upholstery: non removable cover.; Structure:,Cod.,74,74,80,83.0
50,Costela,Martin Eisler,https://www.tacchini.it/en/https://www.tacchini.it/en/armchairs/costela/,"Tacchini is delighted to reissue Costela by Martin Eisler, an icon of Brazilian 1950s design. An elegant yet informal armchair. With its sensual",https://www.tacchini.it/wp-content/uploads/2019/06/Costela-01.svg,Structure: open pore ash slats in various colors. Metal base Ø 20 mm painted T07.; Padding: differentiated-density polyurethane foam.; Upholstery: non removable cover.; Structure:,Cod.,74,74,55,40.0
51,Shelter,Noé Duchaufour-Lawrance,https://www.tacchini.it/en/https://www.tacchini.it/en/armchairs/shelter/,"Inspired by the purity of nature, it is a sculpture, a place unto itself, where self-reflection comes naturally. Shelter armchair, designed by Noé",https://www.tacchini.it/wp-content/uploads/2017/11/Shelter-06.svg,Armchair; Internal frames: cold foam with metal inserts.; Headrest internal material: polyurethane foam including a metal plate 365 × 80 mm thickness 2 mm painted col. black.; Base: 4 star swivel metal base powder-coated painted or chromed.; Upholstery: non removable cover.; Ottoman; Internal frames: cold foam with metal inserts.; Base: 4 star swivel metal base powder-coated painted or chromed.; Upholstery: non removable cover.; Base:,Cod.,69,69,5,85.0
51,Shelter,Noé Duchaufour-Lawrance,https://www.tacchini.it/en/https://www.tacchini.it/en/armchairs/shelter/,"Inspired by the purity of nature, it is a sculpture, a place unto itself, where self-reflection comes naturally. Shelter armchair, designed by Noé",https://www.tacchini.it/wp-content/uploads/2017/11/Shelter-06.svg,Armchair; Internal frames: cold foam with metal inserts.; Headrest internal material: polyurethane foam including a metal plate 365 × 80 mm thickness 2 mm painted col. black.; Base: 4 star swivel metal base powder-coated painted or chromed.; Upholstery: non removable cover.; Ottoman; Internal frames: cold foam with metal inserts.; Base: 4 star swivel metal base powder-coated painted or chromed.; Upholstery: non removable cover.; Base:,Cod.,60,60,51,41.0
52,Sancarlo,Achille Castiglioni,https://www.tacchini.it/en/https://www.tacchini.it/en/armchairs/sancarlo/,"The Sancarlo armchair is a treatise on statics, ergonomics, function and geometry. Achille Castiglioni has taken up again the idea of the Sanluca,",https://www.tacchini.it/wp-content/uploads/2017/11/SanCarlo-04.svg,Internal frame; Seat: metal frame with elastic belts; pillow: metal frame.; Padding: differentiated - density polyurethane foam.; Base: tubular base Ø 18 mm powder-coated painted.; Upholstery: fully removable cover. Possibility of combining different fabrics or fabrics and leathers.; Base:,Cod.,62,62,5,92.0
52,Sancarlo,Achille Castiglioni,https://www.tacchini.it/en/https://www.tacchini.it/en/armchairs/sancarlo/,"The Sancarlo armchair is a treatise on statics, ergonomics, function and geometry. Achille Castiglioni has taken up again the idea of the Sanluca,",https://www.tacchini.it/wp-content/uploads/2017/11/SanCarlo-04.svg,Internal frame; Seat: metal frame with elastic belts; pillow: metal frame.; Padding: differentiated - density polyurethane foam.; Base: tubular base Ø 18 mm powder-coated painted.; Upholstery: fully removable cover. Possibility of combining different fabrics or fabrics and leathers.; Base:,Cod.,124,124,83,5.0
53,Giulia,Gianfranco Frattini,https://www.tacchini.it/en/https://www.tacchini.it/en/armchairs/giulia/,"A re-edition of the famous Model 877 by Gianfranco Frattini, from 1957, named for the wife of Gio Ponti, the designer’s great teacher and mentor. Giulia",https://www.tacchini.it/wp-content/uploads/2017/11/Giulia-90.svg,Internal structure: 30 mm thick fir plywood.; Padding: differentiated-density polyurethane foam.; Base: open pore stained solid ash wood.; Base:,Cod.,86,86,95,104.0
53,Giulia,Gianfranco Frattini,https://www.tacchini.it/en/https://www.tacchini.it/en/armchairs/giulia/,"A re-edition of the famous Model 877 by Gianfranco Frattini, from 1957, named for the wife of Gio Ponti, the designer’s great teacher and mentor. Giulia",https://www.tacchini.it/wp-content/uploads/2017/11/Giulia-90.svg,Internal structure: 30 mm thick fir plywood.; Padding: differentiated-density polyurethane foam.; Base: open pore stained solid ash wood.; Base:,Cod.,57,57,51,42.0
54,SouthBeach,Christophe Pillet,https://www.tacchini.it/en/https://www.tacchini.it/en/armchairs/southbeach/,"As fascinating as a throne and as protective as a cradle, a seat that combines the concepts of strength and softness in a single piece of furniture. The",https://www.tacchini.it/wp-content/uploads/2017/11/SouthBeach-08.svg,"Frame: solid beech wood 30 mm thickness. It can be lacquered shiny, matt black or white or natural beech.; Seat and backrest: birch plywood 24 mm thickness with elastic belts.; Padding: differentiated - density polyurethane foam.; Upholstery: non removable cover.; Frame:",Cod.,110,110,68,139.0
55,Additional System Ottoman,Joe Colombo,https://www.tacchini.it/en/https://www.tacchini.it/en/ottomans/additional-system-ottoman/,Modules with unusual shapes give life to original seating configurations where aggregation and variability take center stage. Additional System is a,https://www.tacchini.it/wp-content/uploads/2024/04/Tacchini-Additional-System-Ottoman.svg,Wood frame covered with polyurethane foam in different densities.; Base and inserts made of aluminum.; Covers made of leather or fabric.; Removable cover.,Cod.,90,90,60,40.0
56,Le Mura Ottoman,Mario Bellini,https://www.tacchini.it/en/https://www.tacchini.it/en/ottomans/le-mura-ottoman/,The project Le Mura by Mario Bellini represents the manifesto of a radical design that went through all the Italian 70s: design was as an answer to,https://www.tacchini.it/wp-content/uploads/2023/06/Tacchini-LeMura-Ottoman.svg,Upholstery: removable.,OttomanCod.,90,96,96,43.0
57,Sesann Ottoman,Gianfranco Frattini,https://www.tacchini.it/en/https://www.tacchini.it/en/ottomans/sesann-ottoman/,"Together with the armchair and sofa already featured in a Tacchini re-edition in 2015, the Sesann ottoman continues the story of a vision of contemporary",https://www.tacchini.it/wp-content/uploads/2023/04/Tacchini-Sesann-Ottoman.svg,Internal frame: cold foam with seat in polyurethane foam. Seat in 18 mm thick poplar plywood and solid fir wood with elastic belts.; Base: painted or chromed metal.; Feet: walnut or gray stained ash.; Upholstery: not removable.; Base:; Feet:,Cod.,76,75,70,42.0
58,Torus,Umberto Bellardi Ricci,https://www.tacchini.it/en/https://www.tacchini.it/en/ottomans/torus/,"In the factory that produces his prototypes, Umberto Bellardi Ricci sees for the first time the elbows of the ventilation ducts, joined in groups of four",https://www.tacchini.it/wp-content/uploads/2023/04/Tacchini-Torus-01.svg,,Cod.,80,83,42,
58,Torus,Umberto Bellardi Ricci,https://www.tacchini.it/en/https://www.tacchini.it/en/ottomans/torus/,"In the factory that produces his prototypes, Umberto Bellardi Ricci sees for the first time the elbows of the ventilation ducts, joined in groups of four",https://www.tacchini.it/wp-content/uploads/2023/04/Tacchini-Torus-01.svg,,Cod.,60,63,30,
59,Matera,Gordon Guillaumier,https://www.tacchini.it/en/https://www.tacchini.it/en/ottomans/matera/,"Explore new creative scenarios in an imaginary tour of the extraordinary urban ecosystem – the Sassi di Matera. Here, the stratification of eras displays",https://www.tacchini.it/wp-content/uploads/2020/12/Matera-01.svg,Internal structure: 18 mm thick poplar plywood with elastic belts.; Padding: differentiated-density polyurethane foam.; Plastic bottom.; Upholstery: not removable.; Table top:,Cod.,95,95,80,40.0
